,avg_screens,budget,budget_currency,closing_date,critic_review_count,duration,gross_income,max_screens,metascore,name,num_weekends,opening_weekend_date,opening_weekend_income,opening_weekend_income_currency,rating,rating_count,release_day,release_month,release_year,user_review_count,year,avg_rating_per_demo.aged_18-29,avg_rating_per_demo.aged_30-44,avg_rating_per_demo.aged_45+,avg_rating_per_demo.aged_under_18,avg_rating_per_demo.females,avg_rating_per_demo.females_aged_18-29,avg_rating_per_demo.females_aged_30-44,avg_rating_per_demo.females_aged_45+,avg_rating_per_demo.females_under_18,avg_rating_per_demo.imdb_staff,avg_rating_per_demo.imdb_users,avg_rating_per_demo.males,avg_rating_per_demo.males_aged_18-29,avg_rating_per_demo.males_aged_30-44,avg_rating_per_demo.males_aged_45+,avg_rating_per_demo.males_under_18,avg_rating_per_demo.non-us_users,avg_rating_per_demo.top_1000_voters,avg_rating_per_demo.us_users,votes_per_demo.aged_18-29,votes_per_demo.aged_30-44,votes_per_demo.aged_45+,votes_per_demo.aged_under_18,votes_per_demo.females,votes_per_demo.females_aged_18-29,votes_per_demo.females_aged_30-44,votes_per_demo.females_aged_45+,votes_per_demo.females_under_18,votes_per_demo.imdb_staff,votes_per_demo.imdb_users,votes_per_demo.males,votes_per_demo.males_aged_18-29,votes_per_demo.males_aged_30-44,votes_per_demo.males_aged_45+,votes_per_demo.males_under_18,votes_per_demo.non-us_users,votes_per_demo.top_1000_voters,votes_per_demo.us_users,rating_freq.1,rating_freq.10,rating_freq.2,rating_freq.3,rating_freq.4,rating_freq.5,rating_freq.6,rating_freq.7,rating_freq.8,rating_freq.9,genres.action,genres.adventure,genres.animation,genres.biography,genres.comedy,genres.crime,genres.drama,genres.family,genres.fantasy,genres.history,genres.horror,genres.music,genres.mystery,genres.romance,genres.sci-fi,genres.sport,genres.thriller,genres.war,genres.western
105,1328.4666666666667,150000000.0,$,2015-09-18,752.0,120.0,153629485.0,3722.0,90.0,Mad Max: Fury Road,15.0,2015-05-15,44440000.0,$,8.1,609563.0,15.0,May,2015.0,1635.0,2015.0,8.3,8.0,7.5,8.6,7.9,8.1,7.8,7.1,8.4,8.4,8.1,8.1,8.3,8.0,7.5,8.6,8.0,8.0,8.2,230798.0,171020.0,31962.0,3538.0,65741.0,36296.0,19685.0,3892.0,520.0,69.0,609563.0,402387.0,192117.0,148772.0,27480.0,2988.0,253792.0,700.0,68773.0,10043.0,129328.0,4674.0,6324.0,9303.0,18238.0,39690.0,90333.0,152285.0,149345.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
106,79.0,8500000.0,$,2015-05-08,260.0,95.0,131175.0,79.0,52.0,Maggie,1.0,2015-05-08,131175.0,$,5.6,32782.0,,,,209.0,2015.0,5.6,5.6,5.6,6.1,5.5,5.3,5.6,5.8,5.8,7.0,5.6,5.6,5.7,5.6,5.6,6.1,5.5,5.3,5.8,7889.0,14876.0,3621.0,86.0,3527.0,1251.0,1565.0,450.0,16.0,2.0,32782.0,24103.0,6562.0,13126.0,3110.0,70.0,16496.0,314.0,4705.0,1317.0,1629.0,1136.0,1908.0,3514.0,6588.0,7732.0,5547.0,2559.0,852.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
107,88.0,16800000.0,$,2014-11-07,265.0,97.0,10506939.0,111.0,54.0,Magic in the Moonlight,2.0,2014-07-25,412095.0,$,6.6,49891.0,15.0,August,2014.0,159.0,2014.0,6.6,6.5,6.7,6.9,6.6,6.6,6.5,6.8,6.9,5.2,6.6,6.6,6.6,6.5,6.6,6.8,6.6,5.8,6.6,18202.0,16936.0,5420.0,137.0,15049.0,8149.0,4779.0,1197.0,68.0,4.0,49891.0,27051.0,9764.0,11851.0,4120.0,68.0,27504.0,325.0,5407.0,462.0,1994.0,374.0,705.0,1749.0,5155.0,12781.0,16266.0,7771.0,2634.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
108,2499.0,180000000.0,$,2014-11-28,405.0,97.0,241407328.0,3948.0,56.0,Maleficent,10.0,2014-05-30,69431298.0,$,7.0,263653.0,30.0,May,2014.0,644.0,2014.0,7.0,6.8,7.2,7.6,7.5,7.5,7.4,7.7,8.2,6.9,7.0,6.8,6.8,6.7,7.0,7.1,6.9,6.4,7.0,104436.0,76091.0,16417.0,1911.0,76828.0,43625.0,20609.0,4311.0,1057.0,22.0,263653.0,137007.0,59652.0,54316.0,11820.0,834.0,113437.0,533.0,31966.0,3131.0,33505.0,1993.0,3475.0,7144.0,17390.0,40970.0,72111.0,56835.0,27099.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109,31.6,15000000.0,$,2015-03-27,306.0,111.0,347648.0,66.0,67.0,Maps to the Stars,5.0,2015-02-27,143422.0,$,6.2,29961.0,27.0,February,2015.0,125.0,2014.0,6.3,6.2,6.1,6.1,6.0,6.0,6.0,5.8,6.0,6.3,6.2,6.3,6.5,6.2,6.2,6.2,6.2,5.9,6.1,9510.0,11914.0,3817.0,62.0,6544.0,2941.0,2530.0,769.0,18.0,3.0,29961.0,19369.0,6450.0,9165.0,2978.0,43.0,17349.0,333.0,3921.0,1023.0,1117.0,735.0,1088.0,2141.0,3984.0,6591.0,7425.0,4378.0,1479.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110,853.8461538461538,20000000.0,$,2015-10-09,60.0,111.0,42652003.0,2870.0,47.0,Max,13.0,2015-06-26,12155254.0,$,6.8,20598.0,26.0,June,2015.0,89.0,2015.0,6.9,6.4,6.8,7.4,7.3,7.3,7.1,7.5,8.0,6.7,6.8,6.5,6.8,6.3,6.6,7.2,6.5,5.7,6.7,7045.0,5805.0,2080.0,188.0,4046.0,1974.0,1142.0,478.0,69.0,3.0,20598.0,12114.0,5005.0,4601.0,1580.0,116.0,7781.0,168.0,3409.0,496.0,3504.0,228.0,384.0,745.0,1702.0,3456.0,5242.0,3270.0,1571.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111,212.75,8000000.0,$,2015-08-28,298.0,105.0,6743776.0,870.0,74.0,Me and Earl and the Dying Girl,8.0,2015-06-19,364039.0,$,7.8,88177.0,1.0,July,2015.0,187.0,2015.0,7.9,7.5,7.5,8.3,7.8,7.9,7.6,7.7,8.2,7.9,7.8,7.7,7.9,7.5,7.5,8.3,7.7,6.7,7.8,40660.0,22407.0,4694.0,674.0,17210.0,11040.0,3950.0,853.0,271.0,12.0,88177.0,54088.0,29100.0,18099.0,3738.0,393.0,42004.0,308.0,11231.0,532.0,10880.0,232.0,434.0,913.0,2117.0,6559.0,19693.0,30163.0,16654.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112,1180.4,25000000.0,$,2014-08-15,151.0,124.0,36447959.0,3019.0,56.0,Million Dollar Arm,10.0,2014-05-16,10515659.0,$,7.0,37092.0,16.0,May,2014.0,97.0,2014.0,7.2,6.9,7.0,7.6,7.2,7.2,7.0,7.3,8.4,7.1,7.0,7.0,7.2,6.9,6.9,7.4,7.0,6.1,6.9,13559.0,12570.0,3273.0,118.0,4608.0,1975.0,1623.0,578.0,29.0,5.0,37092.0,26582.0,11447.0,10783.0,2641.0,88.0,16957.0,235.0,5974.0,285.0,2718.0,120.0,187.0,516.0,1871.0,6148.0,12997.0,9025.0,3225.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
113,1650.4,74000000.0,$,2015-12-11,318.0,91.0,336029560.0,4311.0,56.0,Minions,20.0,2015-07-10,115200000.0,$,6.4,154799.0,10.0,July,2015.0,279.0,2015.0,6.5,6.3,6.5,6.5,6.6,6.7,6.5,6.7,6.6,6.4,6.4,6.4,6.4,6.3,6.5,6.5,6.4,6.0,6.3,59374.0,43854.0,7994.0,1446.0,28691.0,16571.0,7891.0,1339.0,466.0,21.0,154799.0,91560.0,42132.0,35299.0,6531.0,965.0,68411.0,402.0,15265.0,3157.0,12028.0,1896.0,3525.0,7427.0,18418.0,38953.0,41066.0,20486.0,7843.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,1450.5,60000000.0,$,2015-02-06,179.0,107.0,7605668.0,2648.0,27.0,Mortdecai,2.0,2015-01-23,4200586.0,$,5.5,50680.0,23.0,January,2015.0,198.0,2015.0,5.7,5.4,5.4,6.0,5.8,5.9,5.6,5.8,7.0,4.5,5.5,5.5,5.6,5.4,5.3,5.5,5.5,4.6,5.2,18878.0,16401.0,4112.0,282.0,10721.0,5999.0,3130.0,696.0,108.0,2.0,50680.0,31046.0,12646.0,13035.0,3325.0,171.0,24684.0,292.0,5131.0,2306.0,3033.0,1899.0,2860.0,4989.0,9014.0,11932.0,8876.0,4151.0,1620.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
115,1688.611111111111,145000000.0,$,2014-08-29,198.0,92.0,111505642.0,3951.0,59.0,Mr. Peabody & Sherman,18.0,2014-03-07,32207057.0,$,6.9,50260.0,7.0,March,2014.0,134.0,2014.0,7.0,6.7,6.7,7.2,7.0,7.1,6.9,6.9,7.4,6.1,6.9,6.8,6.9,6.7,6.7,7.1,6.8,6.2,6.7,19509.0,14270.0,3710.0,530.0,9402.0,5192.0,2538.0,609.0,162.0,7.0,50260.0,31263.0,14145.0,11546.0,3045.0,364.0,20916.0,330.0,7555.0,705.0,5381.0,354.0,661.0,1406.0,3725.0,9192.0,15328.0,9757.0,3751.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,1257.9285714285713,50000000.0,$,2014-07-11,278.0,107.0,51178893.0,3194.0,61.0,Muppets Most Wanted,14.0,2014-03-21,17005126.0,$,6.4,25414.0,21.0,March,2014.0,113.0,2014.0,6.5,6.4,6.4,6.9,6.6,6.6,6.6,6.9,7.5,6.5,6.4,6.4,6.5,6.4,6.3,6.8,6.3,5.8,6.6,7757.0,9736.0,2428.0,198.0,4371.0,1836.0,1625.0,459.0,56.0,9.0,25414.0,16894.0,5835.0,8009.0,1930.0,140.0,10425.0,294.0,6271.0,509.0,1674.0,280.0,529.0,1129.0,2826.0,6520.0,7384.0,3430.0,1133.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,1276.0833333333333,66000000.0,$,2014-06-13,327.0,132.0,43568507.0,3115.0,39.0,Need for Speed,12.0,2014-03-14,17844939.0,$,6.5,141515.0,14.0,March,2014.0,353.0,2014.0,6.8,6.2,6.1,7.4,6.8,7.0,6.4,6.4,7.8,5.8,6.5,6.5,6.7,6.1,6.0,7.3,6.4,5.5,6.3,63716.0,39820.0,5641.0,809.0,11909.0,6896.0,3268.0,566.0,103.0,12.0,141515.0,106104.0,56259.0,36079.0,4987.0,704.0,67535.0,377.0,12253.0,2973.0,16952.0,2214.0,3641.0,6797.0,13709.0,26445.0,35454.0,23165.0,10165.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
119,1780.1818181818182,18000000.0,$,2014-08-15,354.0,97.0,150056505.0,3311.0,68.0,Neighbors,11.0,2014-05-09,49033915.0,$,6.4,231331.0,9.0,May,2014.0,403.0,2014.0,6.5,6.1,5.7,7.0,6.3,6.4,6.1,5.7,7.2,6.5,6.4,6.3,6.5,6.1,5.7,6.9,6.2,5.6,6.5,102334.0,61184.0,9297.0,1602.0,40366.0,24969.0,9833.0,1437.0,535.0,18.0,231331.0,146788.0,76232.0,50527.0,7706.0,1053.0,99309.0,510.0,33387.0,5345.0,12121.0,3610.0,5929.0,11356.0,27210.0,57692.0,65125.0,32150.0,10793.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,350.27777777777777,127000000.0,$,2015-06-26,155.0,98.0,113733726.0,2437.0,47.0,Night at the Museum: Secret of the Tomb,18.0,2014-12-19,17100520.0,$,6.2,72430.0,19.0,December,2014.0,128.0,2014.0,6.3,6.0,6.2,6.8,6.7,6.7,6.5,6.9,7.4,6.3,6.2,6.1,6.2,6.0,6.1,6.6,6.1,5.6,6.3,27753.0,20543.0,5284.0,741.0,13381.0,7191.0,3658.0,1019.0,233.0,11.0,72430.0,44881.0,20290.0,16595.0,4176.0,494.0,31807.0,345.0,8738.0,910.0,4243.0,697.0,1564.0,3646.0,10045.0,21759.0,18829.0,7941.0,2796.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
121,1572.0,8500000.0,$,2015-01-23,541.0,117.0,32279955.0,2766.0,76.0,Nightcrawler,6.0,2014-10-31,10441000.0,$,7.9,320256.0,31.0,October,2014.0,576.0,2014.0,8.0,7.7,7.7,8.4,7.7,7.7,7.5,7.7,8.2,8.2,7.9,7.9,8.0,7.7,7.7,8.5,7.8,7.7,8.0,135405.0,94558.0,16470.0,1433.0,36785.0,20352.0,11503.0,2322.0,212.0,20.0,320256.0,224315.0,113578.0,81725.0,13844.0,1207.0,152871.0,573.0,39635.0,1447.0,29144.0,746.0,1181.0,2381.0,6290.0,21185.0,72485.0,122534.0,62863.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
122,1253.4,5000000.0,$,2015-11-20,205.0,103.0,27285953.0,3415.0,38.0,No Escape,10.0,2015-08-28,8111264.0,$,6.8,55602.0,26.0,August,2015.0,227.0,2015.0,6.8,6.6,6.7,7.4,7.0,7.0,6.8,7.1,7.3,6.3,6.8,6.7,6.8,6.6,6.6,7.4,6.6,6.0,6.7,16246.0,19955.0,5332.0,190.0,7165.0,3089.0,2644.0,779.0,50.0,3.0,55602.0,37112.0,12980.0,17022.0,4471.0,137.0,25679.0,270.0,6537.0,821.0,4162.0,504.0,841.0,1711.0,4236.0,10860.0,17569.0,10877.0,4021.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
123,2130.0,13200000.0,$,2014-10-31,58.0,84.0,52543632.0,2130.0,26.0,No Good Deed,1.0,2014-09-12,24250283.0,$,5.6,13549.0,12.0,September,2014.0,85.0,2014.0,5.7,5.4,5.6,5.8,6.2,6.2,6.0,6.5,5.9,,5.6,5.4,5.5,5.3,5.3,5.7,5.3,4.8,5.7,3776.0,4710.0,1612.0,43.0,3161.0,1216.0,1143.0,429.0,13.0,,13549.0,7847.0,2533.0,3516.0,1161.0,30.0,4785.0,166.0,3272.0,461.0,1094.0,356.0,678.0,1304.0,2597.0,3368.0,2156.0,1100.0,435.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
124,1800.6666666666667,125000000.0,$,2014-06-13,436.0,138.0,101160529.0,3571.0,68.0,Noah,9.0,2014-03-28,43720472.0,$,5.8,206781.0,28.0,March,2014.0,1250.0,2014.0,6.0,5.7,5.4,6.2,5.8,6.0,5.7,5.4,6.2,6.2,5.8,5.8,6.0,5.7,5.4,6.2,5.8,5.7,5.8,76153.0,69902.0,16080.0,845.0,29352.0,14802.0,9328.0,2672.0,233.0,20.0,206781.0,143619.0,60577.0,59546.0,13139.0,603.0,98691.0,536.0,25192.0,15259.0,10739.0,7179.0,10231.0,17284.0,32312.0,46148.0,39587.0,20489.0,7553.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
125,1899.5384615384614,50000000.0,$,2014-05-16,358.0,106.0,91439400.0,3183.0,56.0,Non-Stop,13.0,2014-02-28,28875635.0,$,7.0,208792.0,28.0,February,2014.0,384.0,2014.0,7.1,6.8,6.8,7.5,7.1,7.2,6.9,7.1,7.7,6.8,7.0,6.9,7.1,6.8,6.8,7.5,6.9,6.4,6.8,80637.0,66362.0,13926.0,1094.0,22638.0,11396.0,7170.0,1879.0,171.0,14.0,208792.0,150338.0,68493.0,58336.0,11800.0,914.0,100585.0,536.0,23348.0,1237.0,15373.0,814.0,1640.0,3905.0,11857.0,36882.0,74142.0,46696.0,16246.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
126,1070.75,5000000.0,$,2014-06-20,339.0,104.0,27689474.0,2648.0,61.0,Oculus,8.0,2014-04-11,12005402.0,$,6.5,90955.0,11.0,April,2014.0,354.0,2013.0,6.6,6.4,6.3,7.0,6.4,6.5,6.4,6.4,7.2,7.0,6.5,6.5,6.6,6.4,6.3,7.0,6.4,6.1,6.5,35547.0,30258.0,5685.0,409.0,17574.0,9633.0,5524.0,972.0,147.0,5.0,90955.0,58215.0,25531.0,24348.0,4613.0,260.0,40604.0,398.0,15168.0,1892.0,5231.0,1359.0,2357.0,4725.0,10102.0,20265.0,25250.0,14459.0,5315.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
127,1250.9444444444443,55000000.0,$,2015-06-05,229.0,95.0,76137505.0,3355.0,77.0,Paddington,18.0,2015-01-16,25205000.0,$,7.2,53436.0,16.0,January,2015.0,183.0,2014.0,7.2,7.0,7.3,7.5,7.4,7.4,7.3,7.7,7.8,7.9,7.2,7.1,7.2,7.0,7.2,7.5,7.1,6.6,7.2,18930.0,17286.0,4826.0,404.0,10845.0,5611.0,3330.0,930.0,105.0,9.0,53436.0,33089.0,13122.0,13726.0,3820.0,293.0,27463.0,338.0,5426.0,458.0,4546.0,277.0,415.0,962.0,2825.0,7955.0,16768.0,14020.0,5210.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
128,1562.0,5000000.0,$,2014-02-14,221.0,84.0,32453345.0,2883.0,42.0,Paranormal Activity: The Marked Ones,6.0,2014-01-03,18343611.0,$,5.0,33102.0,3.0,January,2014.0,158.0,2014.0,5.0,5.0,4.8,5.2,5.0,5.0,5.0,4.7,5.1,4.0,5.0,5.0,5.0,5.0,4.8,5.2,4.9,4.4,5.2,13478.0,10569.0,1946.0,187.0,5642.0,3132.0,1742.0,315.0,47.0,2.0,33102.0,22115.0,10213.0,8713.0,1597.0,138.0,14411.0,246.0,5845.0,2876.0,1783.0,1788.0,2722.0,4544.0,6627.0,6045.0,4047.0,1905.0,765.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
129,2021.625,30000000.0,$,2015-07-31,77.0,94.0,71038190.0,3633.0,13.0,Paul Blart: Mall Cop 2,8.0,2015-04-17,23762435.0,$,4.4,25207.0,17.0,April,2015.0,127.0,2015.0,4.4,4.3,4.3,4.8,4.7,4.8,4.5,4.8,4.5,,4.4,4.3,4.4,4.3,4.3,4.8,4.4,3.8,4.1,8458.0,7740.0,2122.0,274.0,2745.0,1303.0,876.0,277.0,48.0,,25207.0,17142.0,7066.0,6777.0,1815.0,222.0,9979.0,233.0,4356.0,3336.0,1650.0,1944.0,2533.0,3823.0,4860.0,3738.0,2008.0,914.0,401.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
130,130.58333333333334,132000000.0,$,2015-05-01,156.0,92.0,83348920.0,321.0,53.0,Penguins of Madagascar,12.0,2014-11-28,25447444.0,$,6.7,63333.0,26.0,November,2014.0,120.0,2014.0,6.8,6.6,6.7,7.1,6.8,6.9,6.7,7.0,7.3,6.5,6.7,6.7,6.8,6.5,6.6,7.0,6.6,6.2,6.6,26399.0,18530.0,3355.0,598.0,10562.0,6137.0,2915.0,535.0,160.0,4.0,63333.0,41332.0,19997.0,15356.0,2765.0,436.0,30423.0,284.0,5872.0,616.0,5041.0,432.0,852.0,2047.0,5671.0,14197.0,20023.0,10570.0,3884.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,17.0,,,2014-06-06,44.0,92.0,25781.0,17.0,52.0,Ping Pong Summer,1.0,2014-06-06,25781.0,$,5.4,2246.0,,,,23.0,2014.0,5.4,5.4,5.1,6.6,5.3,5.4,5.4,5.0,7.7,,5.4,5.3,5.4,5.4,5.2,6.4,5.3,4.7,5.4,484.0,1065.0,365.0,9.0,312.0,96.0,143.0,61.0,3.0,,2246.0,1637.0,378.0,904.0,296.0,6.0,909.0,57.0,730.0,155.0,138.0,87.0,149.0,250.0,436.0,465.0,326.0,176.0,64.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
132,2530.25,29000000.0,$,2015-07-17,226.0,115.0,183436380.0,3660.0,63.0,Pitch Perfect 2,8.0,2015-05-15,70300000.0,$,6.5,105326.0,15.0,May,2015.0,189.0,2015.0,6.5,6.2,6.2,7.2,6.7,6.7,6.5,6.5,7.5,6.9,6.5,6.3,6.4,6.1,6.1,6.9,6.3,5.4,6.5,45017.0,24516.0,4894.0,1270.0,33353.0,20722.0,7673.0,1325.0,757.0,17.0,105326.0,47725.0,23770.0,16501.0,3485.0,500.0,40569.0,343.0,16733.0,2342.0,9928.0,1277.0,2260.0,4845.0,11432.0,24160.0,27106.0,15215.0,6761.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
133,1482.75,88000000.0,$,2015-11-06,262.0,106.0,78747585.0,3723.0,27.0,Pixels,12.0,2015-07-24,24011616.0,$,5.6,97644.0,24.0,July,2015.0,358.0,2015.0,5.6,5.6,5.7,5.9,5.9,5.9,5.9,5.8,6.9,5.8,5.6,5.6,5.6,5.5,5.7,5.6,5.5,5.0,5.5,32293.0,32420.0,6634.0,890.0,11920.0,5822.0,3976.0,870.0,200.0,7.0,97644.0,64987.0,26141.0,27994.0,5629.0,682.0,42387.0,419.0,11782.0,5581.0,6654.0,3482.0,4974.0,8267.0,16325.0,23358.0,17741.0,8118.0,3144.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,2665.6,50000000.0,$,2014-11-07,123.0,83.0,59157732.0,3839.0,48.0,Planes: Fire & Rescue,5.0,2014-07-18,17509407.0,$,6.0,13108.0,18.0,July,2014.0,48.0,2014.0,6.0,5.9,6.1,6.3,6.3,6.2,6.2,6.7,6.7,6.0,6.0,5.9,5.9,5.9,6.0,6.2,5.9,5.1,5.9,4021.0,4894.0,1053.0,122.0,1643.0,672.0,650.0,143.0,24.0,2.0,13108.0,9155.0,3311.0,4174.0,896.0,98.0,5898.0,172.0,1804.0,435.0,1033.0,208.0,383.0,860.0,2138.0,3686.0,2649.0,1228.0,488.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,1191.142857142857,105000000.0,$,2016-02-19,172.0,114.0,28772222.0,2910.0,34.0,Point Break,7.0,2015-12-25,9805000.0,$,5.3,42405.0,25.0,December,2015.0,192.0,2015.0,5.6,5.0,5.1,5.7,5.7,6.0,5.3,5.2,6.6,5.8,5.3,5.2,5.5,5.0,5.1,5.5,5.3,4.5,4.8,12569.0,14519.0,3411.0,227.0,5049.0,2363.0,1722.0,443.0,51.0,4.0,42405.0,27884.0,10057.0,12565.0,2904.0,173.0,18319.0,228.0,4978.0,2428.0,2578.0,1843.0,2866.0,4768.0,7975.0,9230.0,6319.0,3117.0,1281.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
136,573.5416666666666,10700000.0,$,,223.0,114.0,76600000.0,926.0,79.0,Poltergeist,24.0,1982-06-04,6896612.0,$,7.4,110767.0,,,,328.0,1982.0,7.2,7.4,7.6,7.4,7.4,7.1,7.5,7.8,7.6,7.7,7.4,7.4,7.2,7.4,7.5,7.4,7.2,7.3,7.6,26941.0,45852.0,15096.0,240.0,16886.0,6480.0,7463.0,2291.0,45.0,18.0,110767.0,73090.0,20230.0,37909.0,12600.0,190.0,47781.0,775.0,30019.0,994.0,11715.0,670.0,1173.0,2337.0,5511.0,13812.0,30205.0,31280.0,13070.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
137,1127.875,12000000.0,$,2015-03-20,183.0,106.0,22331028.0,2900.0,47.0,Project Almanac,8.0,2015-01-30,8500000.0,$,6.4,61551.0,30.0,January,2015.0,183.0,2015.0,6.7,6.2,5.9,7.2,6.4,6.6,6.1,5.9,7.0,7.1,6.4,6.4,6.7,6.2,5.9,7.3,6.3,5.4,6.3,22145.0,20999.0,4300.0,429.0,6377.0,3275.0,2049.0,438.0,103.0,9.0,61551.0,44289.0,18626.0,18680.0,3774.0,323.0,28950.0,292.0,7349.0,1313.0,4171.0,885.0,1516.0,3014.0,6730.0,14424.0,17350.0,8916.0,3232.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
138,612.0833333333334,33100000.0,$,2005-09-16,51.0,86.0,16808336.0,2464.0,36.0,Rebound,12.0,2005-07-01,6003237.0,$,5.1,10820.0,,,,40.0,2005.0,5.3,5.0,4.9,5.6,5.6,5.8,5.3,5.5,9.8,9.0,5.1,5.1,5.2,4.9,4.8,5.3,5.2,4.5,4.8,4620.0,3655.0,801.0,21.0,1202.0,661.0,353.0,148.0,4.0,1.0,10820.0,8049.0,3925.0,3279.0,647.0,17.0,5155.0,207.0,3034.0,606.0,900.0,462.0,789.0,1478.0,2558.0,2150.0,1157.0,502.0,218.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
139,1648.5384615384614,25000000.0,$,2014-04-11,147.0,99.0,134141530.0,2867.0,41.0,Ride Along,13.0,2014-01-17,48626380.0,$,6.2,80711.0,17.0,January,2014.0,111.0,2014.0,6.4,5.8,5.6,7.0,6.5,6.7,6.1,6.1,7.6,5.5,6.2,6.1,6.3,5.8,5.6,6.8,6.0,5.1,5.9,34839.0,20722.0,3805.0,611.0,9362.0,5113.0,2533.0,600.0,125.0,7.0,80711.0,55475.0,29408.0,17966.0,3153.0,480.0,32843.0,328.0,12011.0,1612.0,6661.0,1087.0,2067.0,4413.0,10693.0,21594.0,19733.0,9410.0,3441.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1695.8666666666666,103000000.0,$,2014-08-29,161.0,101.0,131536019.0,3975.0,49.0,Rio 2,15.0,2014-04-11,39327869.0,$,6.4,61544.0,11.0,April,2014.0,102.0,2014.0,6.5,6.2,6.1,6.6,6.7,6.7,6.6,6.6,7.0,6.2,6.4,6.3,6.4,6.1,6.1,6.5,6.3,5.6,6.1,24944.0,17536.0,3107.0,662.0,12168.0,6927.0,3344.0,550.0,208.0,4.0,61544.0,37643.0,17788.0,13979.0,2499.0,450.0,27904.0,293.0,5718.0,919.0,5318.0,609.0,1293.0,2909.0,7462.0,16225.0,16259.0,7653.0,2897.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,22.0,1500000.0,$,2015-03-06,14.0,98.0,105943.0,22.0,50.0,Road Hard,1.0,2015-03-06,105943.0,$,6.1,1432.0,,,,12.0,2015.0,6.1,5.9,5.9,6.5,5.6,6.3,5.3,5.4,6.0,5.0,6.1,6.0,6.1,6.0,6.0,7.0,5.5,4.3,6.2,162.0,635.0,280.0,2.0,93.0,23.0,40.0,26.0,1.0,1.0,1432.0,1039.0,136.0,588.0,253.0,1.0,295.0,35.0,640.0,66.0,214.0,34.0,41.0,91.0,170.0,274.0,278.0,171.0,93.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,447.46153846153845,13000000.0,$,,246.0,102.0,53424681.0,896.0,67.0,RoboCop,13.0,,,,7.5,187968.0,,,,449.0,1987.0,7.5,7.6,7.4,8.0,7.0,7.1,7.0,7.1,8.0,7.7,7.5,7.6,7.5,7.6,7.4,8.0,7.5,7.4,7.6,43335.0,88990.0,18461.0,290.0,10851.0,3280.0,5388.0,1840.0,16.0,24.0,187968.0,143814.0,39722.0,82639.0,16358.0,272.0,94824.0,841.0,37706.0,1111.0,23837.0,852.0,1494.0,3052.0,7676.0,20546.0,48600.0,56140.0,24660.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
